user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month
1.0873210188229257e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"Misleading map, it took me to Chipolet!
I hope this would help anyone who is looking for Ulta. It shares the same building with Disney store but Ulta is the far right store at the corner.",2021,CA,California,34.2151006,-119.0688134,G,1
1.1161215931125305e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,Great store,2021,CA,California,34.2151006,-119.0688134,G,5
1.1161215931125305e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,Great store,2021,CA,California,34.2151006,-119.0688134,G,5
1.0021274329567144e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,7
1.0021274329567144e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,7
1.027575515234676e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.027575515234676e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.0704132856532016e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,6
1.0704132856532016e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,6
1.005730799848045e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,6
1.005730799848045e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,6
1.1598847317678965e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.1598847317678965e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.1051215040884589e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Coming back for some cologne…. Wishing the little sampler packs are sold year round for men.,2021,CA,California,34.2151006,-119.0688134,G,8
1.1051215040884589e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Coming back for some cologne…. Wishing the little sampler packs are sold year round for men.,2021,CA,California,34.2151006,-119.0688134,G,8
1.0894718849440414e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,I loved it there!. It was my first visit there as well. They had a very friendly staff. The one gal took about ten minutes to find a stain lipstick. I will go back as l like it better then the Ilta in Oxnard .,2021,CA,California,34.2151006,-119.0688134,G,4
1.0894718849440414e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,I loved it there!. It was my first visit there as well. They had a very friendly staff. The one gal took about ten minutes to find a stain lipstick. I will go back as l like it better then the Ilta in Oxnard .,2021,CA,California,34.2151006,-119.0688134,G,4
1.1662779265063836e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,This ulta place is amazing worth it and the prices aren't that cheap even though it's in the outlet but still cheaper then other beauty shops,2021,CA,California,34.2151006,-119.0688134,G,5
1.1662779265063836e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,This ulta place is amazing worth it and the prices aren't that cheap even though it's in the outlet but still cheaper then other beauty shops,2021,CA,California,34.2151006,-119.0688134,G,5
1.0367722643320832e+20,0x80e849691015d7b7:0x314b8627656bc6d5,1,Beware of this place. The person at the checkout counter asked me my ID for my name but ended up taking my address and other personal info including DOB from it. They did not ask for my consent. Crooks,2021,CA,California,34.2151006,-119.0688134,G,6
1.0367722643320832e+20,0x80e849691015d7b7:0x314b8627656bc6d5,1,Beware of this place. The person at the checkout counter asked me my ID for my name but ended up taking my address and other personal info including DOB from it. They did not ask for my consent. Crooks,2021,CA,California,34.2151006,-119.0688134,G,6
1.0223535503956904e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Very helpful and friendly staff. Answered all my questions. Will definitely be back.,2021,CA,California,34.2151006,-119.0688134,G,4
1.0223535503956904e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Very helpful and friendly staff. Answered all my questions. Will definitely be back.,2021,CA,California,34.2151006,-119.0688134,G,4
1.0873210188229257e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"Misleading map, it took me to Chipolet!
I hope this would help anyone who is looking for Ulta. It shares the same building with Disney store but Ulta is the far right store at the corner.",2021,CA,California,34.2151006,-119.0688134,G,1
1.0873210188229257e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"Misleading map, it took me to Chipolet!
I hope this would help anyone who is looking for Ulta. It shares the same building with Disney store but Ulta is the far right store at the corner.",2021,CA,California,34.2151006,-119.0688134,G,1
1.102834969274344e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"This place is bigger, have more choices than the Oxnard.",2021,CA,California,34.2151006,-119.0688134,G,5
1.102834969274344e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"This place is bigger, have more choices than the Oxnard.",2021,CA,California,34.2151006,-119.0688134,G,5
1.0177947878407248e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Everyone was happy and  Helpful!!!,2021,CA,California,34.2151006,-119.0688134,G,7
1.0177947878407248e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,Everyone was happy and  Helpful!!!,2021,CA,California,34.2151006,-119.0688134,G,7
1.0873210188229257e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"Misleading map, it took me to Chipolet!
I hope this would help anyone who is looking for Ulta. It shares the same building with Disney store but Ulta is the far right store at the corner.",2021,CA,California,34.2151006,-119.0688134,G,1
1.0873210188229257e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,"Misleading map, it took me to Chipolet!
I hope this would help anyone who is looking for Ulta. It shares the same building with Disney store but Ulta is the far right store at the corner.",2021,CA,California,34.2151006,-119.0688134,G,1
1.1161215931125305e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,Great store,2021,CA,California,34.2151006,-119.0688134,G,5
1.1161215931125305e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,Great store,2021,CA,California,34.2151006,-119.0688134,G,5
1.0021274329567144e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,7
1.0021274329567144e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,7
1.027575515234676e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.027575515234676e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.0704132856532016e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,6
1.0704132856532016e+20,0x80e849691015d7b7:0x314b8627656bc6d5,4,,2021,CA,California,34.2151006,-119.0688134,G,6
1.005730799848045e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,6
1.005730799848045e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,6
1.1598847317678965e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.1598847317678965e+20,0x80e849691015d7b7:0x314b8627656bc6d5,5,,2021,CA,California,34.2151006,-119.0688134,G,3
1.0545210438153693e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"Professional and educated staff. Helped get everything we came in to get, plus very positive and not break the bank upsell.",2021,CA,California,34.4294766,-119.8717597,G,4
1.129646480720591e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"Great service
Samantha was super helpful & polite😀😀😀",2020,CA,California,34.4294766,-119.8717597,G,12
1.0824035653369731e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,"Staff judge you a bit/ don't help much if you go in looking like college student. If you have full glam makeup on and a great outfit, then only you are greeted at your entry and helped in the store, irrespective of the coins you spend! 4 stars for their rewards program.",2019,CA,California,34.4294766,-119.8717597,G,9
1.1308980323439226e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,my girlfriend love it,2020,CA,California,34.4294766,-119.8717597,G,12
1.060459979644528e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,"Excellent selection of makeup. Best selection of Clinique products anywhere in town. The ""It"" Cosmetics brushes, designed for Ulta, are fabulous, better than some that cost much more. I have shopped here dozens of times, and the staff has always been helpful and friendly, without fail.",2018,CA,California,34.4294766,-119.8717597,G,9
1.1643588786052465e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Good selection. It's nice to have both higher end products and more budget friendly options at the same place. Occasional good deals on certain products. They don't bother you much with the rewards card either which is nice.,2017,CA,California,34.4294766,-119.8717597,G,2
1.1276866267034491e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"The staff was and is always extremley kind and helpful!  Love this store.  It has everything.  A little dangerous to your wallet, so be careful:)",2018,CA,California,34.4294766,-119.8717597,G,7
1.1703042684523014e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,1,Ok.  Un Happy... It would of been better if I was asked if I  needed any help finding anything instead of just following me around the whole damn store.. Won't  go back anytime soon.. Just saying.,2019,CA,California,34.4294766,-119.8717597,G,2
1.1089769534856526e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"I went there for the first time for eyebrows and upper lips and loved the quality of work.
Loved the store and the offers",2019,CA,California,34.4294766,-119.8717597,G,2
1.1475784109618487e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"Experience there exceeded my expectations, I had to wait a bit because staff was busy, but as soon as someone was able to help, I was given great advice and even treated to some samples!",2019,CA,California,34.4294766,-119.8717597,G,2
1.1732323986273228e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Great service and prices,2019,CA,California,34.4294766,-119.8717597,G,12
1.1090931039845622e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,Staff needed to be more proactive and knowledgeable about the products,2019,CA,California,34.4294766,-119.8717597,G,8
1.1264069031139412e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,2,Good prices but the store has been messy with products put in wrong places. Lines are long. Not all the staff is friendly.,2019,CA,California,34.4294766,-119.8717597,G,4
1.129356726768257e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,3,A lot of good products but no one to help you,2018,CA,California,34.4294766,-119.8717597,G,6
1.1318597745291764e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,I love this place for buying makeup! Sign up for the free rewards!!,2018,CA,California,34.4294766,-119.8717597,G,8
1.1215992378138768e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,3,"Good prices and overall brand selection, but the drugstore brand area is always a complete mess, and the whole store is always out of stock on at least half the items there. It is also extremely understaffed and I can never find someone when I need help",2017,CA,California,34.4294766,-119.8717597,G,2
1.1428951386012705e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Love their products but a bit costly,2020,CA,California,34.4294766,-119.8717597,G,3
1.18427863034323e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,1,Never a good experience here. The employees are never friendly and usually downright rude. They always have long lines and somehow only one person on the till. I was a fan of the Ulta in my hometown but this one has ruined the company for me.,2018,CA,California,34.4294766,-119.8717597,G,3
1.1644988191368533e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Its a big store full of make up...so hell yeah?,2019,CA,California,34.4294766,-119.8717597,G,4
1.1213171732151738e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Great store! I'm like a kid in a candy store.,2018,CA,California,34.4294766,-119.8717597,G,6
1.1796128811493215e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,The staff was so friendly and helpful.,2017,CA,California,34.4294766,-119.8717597,G,6
1.1836240398227151e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Great stylists and staff at the Benefit Browbar,2017,CA,California,34.4294766,-119.8717597,G,6
1.1296472665489505e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,Friendly and helpful staff,2019,CA,California,34.4294766,-119.8717597,G,3
1.0616927464009523e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Beautiful,2018,CA,California,34.4294766,-119.8717597,G,10
1.0308265711117474e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,Never enough cashiers,2018,CA,California,34.4294766,-119.8717597,G,9
1.0911255467722804e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,1,Oops,2018,CA,California,34.4294766,-119.8717597,G,7
1.0319547732585891e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,Good deals on otherwise expensive beauty products.,2016,CA,California,34.4294766,-119.8717597,G,9
1.0572951062518853e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"(Translated by Google) I highly recommend a detour to this shop, regards to the staff

(Original)
Je recommande vivement un détour dans cette boutique , amitiés au personnel",2020,CA,California,34.4294766,-119.8717597,G,12
1.070157430293326e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,"(Translated by Google) I like very much.

(Original)
Me gusta mucho.",2019,CA,California,34.4294766,-119.8717597,G,10
1.1391040661607278e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,2,"(Translated by Google) Very old

(Original)
بضاعه قديمه جدا",2019,CA,California,34.4294766,-119.8717597,G,8
1.0703808522839876e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2020,CA,California,34.4294766,-119.8717597,G,10
1.1814751861614676e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2018,CA,California,34.4294766,-119.8717597,G,6
1.1465626160710792e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2020,CA,California,34.4294766,-119.8717597,G,2
1.0599339921469909e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2021,CA,California,34.4294766,-119.8717597,G,6
1.0530939477777398e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,8
1.1185273798661417e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2018,CA,California,34.4294766,-119.8717597,G,8
1.087504225952645e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,5
1.0809278969966284e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2018,CA,California,34.4294766,-119.8717597,G,5
1.0041698287853557e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2018,CA,California,34.4294766,-119.8717597,G,12
1.0775586686261374e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2020,CA,California,34.4294766,-119.8717597,G,8
1.034077820808252e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,6
1.0968868016939644e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,1
1.1180620795938578e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,3
1.0771312565389165e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2018,CA,California,34.4294766,-119.8717597,G,9
1.0068862554438128e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,1
1.042633208243158e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,9
1.09787767627729e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2016,CA,California,34.4294766,-119.8717597,G,12
1.043357177478422e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,11
1.1295105457650555e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,7
1.123363110616361e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,12
1.1176005307805164e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,3,,2018,CA,California,34.4294766,-119.8717597,G,6
1.0886784949687524e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2020,CA,California,34.4294766,-119.8717597,G,1
1.1745220849044722e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,3,,2019,CA,California,34.4294766,-119.8717597,G,1
1.1227845640832488e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2018,CA,California,34.4294766,-119.8717597,G,10
1.0598074192592976e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,12
1.051696231701538e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2018,CA,California,34.4294766,-119.8717597,G,6
1.1616595208196751e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,5
1.1150638813161044e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,3,,2019,CA,California,34.4294766,-119.8717597,G,3
1.1203717110825537e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,2
1.016498283548986e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,4
1.061240434197747e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2018,CA,California,34.4294766,-119.8717597,G,5
1.157323413288969e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2017,CA,California,34.4294766,-119.8717597,G,12
1.143605679052762e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,11
1.1816473665988505e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2018,CA,California,34.4294766,-119.8717597,G,7
1.039574824457121e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2021,CA,California,34.4294766,-119.8717597,G,4
1.150007729116029e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2016,CA,California,34.4294766,-119.8717597,G,6
1.0975426103690974e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,3
1.1376689675526957e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,8
1.0517486803810976e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2018,CA,California,34.4294766,-119.8717597,G,8
1.0770669938217058e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,4,,2019,CA,California,34.4294766,-119.8717597,G,9
1.0899490489089348e+20,0x80e940afbdae32e1:0xcd1f0ccb65b20372,5,,2019,CA,California,34.4294766,-119.8717597,G,1
1.136565890109782e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,Great makeup selection.,2021,CA,California,34.1556803,-118.6450161,G,1
1.0639602200873465e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,"I pop into Ulta when I’m
Going to trader Joe’s next door. I used to only go Sephora but since pandemic Sephora has turned into a hospital and not friendly at all. The girls in ulta beauty só friendly, chatty , helpful. It’s now my go to place. Wonderful thank you 🙏",2021,CA,California,34.1556803,-118.6450161,G,2
1.0394459196798907e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,"This location has the best customer service out of any ulta I have ever shopped at. They are sanitary, friendly, and extremely knowledgeable about the products.",2020,CA,California,34.1556803,-118.6450161,G,11
1.028184227205605e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,Outstanding store with very friendly and helpful staff,2020,CA,California,34.1556803,-118.6450161,G,12
1.14764385757192e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,One stop shop for all my beauty wants and needs!,2020,CA,California,34.1556803,-118.6450161,G,10
1.1737386315183165e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,Found what I was looking for and the salon stylist is the one assisted me in the one specific item I was looking for. She went above and beyond my expectations.,2020,CA,California,34.1556803,-118.6450161,G,10
1.0919053951839984e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,2,This store is clean and nice but I was sold an old lip product. It tasted like throw up so I went right in to return it and the girl said “oh no wonder” this was suppose to be taken off the shelves. It had coconut oil in it and it smelled and tasted horrid.  Don’t appreciate my daughter and I putting something that should of been off the shelves on our lips. Bad business. Do better!!!,2019,CA,California,34.1556803,-118.6450161,G,7
1.1423006360236142e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,The prices here are better than Sephora. Bigger selection on products as well. The staff members are helpful when finding products and getting advice.,2019,CA,California,34.1556803,-118.6450161,G,5
1.073268311351708e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,1,I recently purchased some things here and the lipstick that i bought was EMPTY. Like just an empty case. And they said they wouldn’t refund me. Terrible customer service at this store.,2019,CA,California,34.1556803,-118.6450161,G,8
1.0173049048690083e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,3,Customer service is not so good . At least my experience that day. No helpful staff and shortage in staff so very slow and rude,2019,CA,California,34.1556803,-118.6450161,G,2
1.0383731905646589e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,,2019,CA,California,34.1556803,-118.6450161,G,5
1.0019603549399595e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,,2020,CA,California,34.1556803,-118.6450161,G,10
1.165514364532275e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,4,,2020,CA,California,34.1556803,-118.6450161,G,12
1.1524434502374284e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,4,,2019,CA,California,34.1556803,-118.6450161,G,10
1.1651000047530975e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,,2021,CA,California,34.1556803,-118.6450161,G,1
1.1151841261558343e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,4,,2020,CA,California,34.1556803,-118.6450161,G,11
1.0522367945059706e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,5,,2018,CA,California,34.1556803,-118.6450161,G,10
1.1265237610421409e+20,0x80c29fcfdcdff34d:0x3a056477869b22d8,4,,2019,CA,California,34.1556803,-118.6450161,G,9
1.1484872525691042e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"This is Darrell Connie's Husband. Love the shop, loved the service, prices are a little high but if you apply for and get a Credit Cardi you get 20% off first purchase plus some swag.",2021,CA,California,33.8165711,-116.4912303,G,4
1.1687287492533248e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,3,Come to Ulta Beauty for almost all my daughter's and I makeup and hair products.  Love the new Redkin acidic bonding product its amazing for blonde hair.  The leave in treatment is amazing.  If you haven't tried IGK product its amazing.  Only down side of this Ulta location is some of the staff isn't very friendly or helpful.,2021,CA,California,33.8165711,-116.4912303,G,3
1.0532405901234817e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"I went to do my hair @ the salon ANGIE is the best, she has excellent customer service, lots of experience, really honest, take her time and she did an amazing job.
THANKS ANGIE....❤️",2021,CA,California,33.8165711,-116.4912303,G,6
1.0975494597454804e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"Hey Rebecca you stuck it out for me, thank you.
Your a fine young lady and I'm sure you make you mom very proud.
Cici, thank you for finishing with me and helping me find a product and color. Stay sweet and thank you both very much.",2021,CA,California,33.8165711,-116.4912303,G,4
1.115075251374071e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"Always enjoy this store location.  Staff are happy and friendly under good leadership.  Great variety of products at good prices.  Sadly men's fragrance section is somewhat limited, but many times they can special order what you want.",2020,CA,California,33.8165711,-116.4912303,G,11
1.0680836315699575e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Audry & Sandra are the BEST!  HAIR AND BROWS ALWAYS ON POINT,2021,CA,California,33.8165711,-116.4912303,G,5
1.070698480320134e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,Nicely stocked with all of my favorites.  Well displayed.,2021,CA,California,33.8165711,-116.4912303,G,4
1.0247888713738394e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,Almost perfect but the prices aren't savory. Such thin isles compared to the ladies who worked there. Ironic.,2021,CA,California,33.8165711,-116.4912303,G,1
1.1066742121206856e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,Pricey but they have what you need.,2021,CA,California,33.8165711,-116.4912303,G,6
1.1721745599723517e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Love Ulta so much to choose from Brand names to ulta brand love it !!!💯❤,2020,CA,California,33.8165711,-116.4912303,G,12
1.1635995316924735e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,The staff was great and knowledgeable and kept all clean,2021,CA,California,33.8165711,-116.4912303,G,2
1.1548450750334157e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,Very expensive store but it is a good option if you would like to try products before purchasing them. I usually go there to try perfumes. They have a good selection. It is nice place to try and buy make up as well.,2020,CA,California,33.8165711,-116.4912303,G,2
1.035364641751767e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"Of course they're helpful, it's their job. Though the men's products are a bit scattered around the store, I did find what I needed. Also, I would love to work here in loss prevention because it's probably so much fun to catch all these kids trying to steal fake eyelashes like 'where is your mother?'",2018,CA,California,33.8165711,-116.4912303,G,3
1.0891110426792282e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Super talented professionals to help you choose products and help you learn how to use them. Fabulous product selection and rewards program.  Also offers a wide variety of affordable services,2019,CA,California,33.8165711,-116.4912303,G,10
1.1390462091691177e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Came here for some gifts for a couple of my young daughters the ladies were more than helpful guided me in the right direction and help me pick out some awesome stuff and my daughters absolutely loved it matter fact I even went back for my youngest daughter’s birthday to get her some make up it was such a good experience I love this place as a big burly looking dude with three girls this place is on point give it a try,2019,CA,California,33.8165711,-116.4912303,G,8
1.083307201274835e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,4,"I had such a great experience.  Brooklyn was so nice, patient and knowledgeable about makeup she gave me a fresh look which I absolutely love also introduced me to a new brand of makeup which is amazing,  I definitely recommend this storr",2019,CA,California,33.8165711,-116.4912303,G,11
1.033486874757406e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"Great experience.
I had no idea this location had a hair salon.
Had a great cut and style by Vanessa!",2019,CA,California,33.8165711,-116.4912303,G,10
1.1033867564895176e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,3,They were out of most of the colors we needed ! So frustrating !!,2020,CA,California,33.8165711,-116.4912303,G,11
1.069178268099298e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Good,2021,CA,California,33.8165711,-116.4912303,G,5
1.1799909962560545e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,But TOO expensive...,2021,CA,California,33.8165711,-116.4912303,G,1
1.0647671434195542e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"I like to buy my make up & electric tools here, I know they are all original.",2019,CA,California,33.8165711,-116.4912303,G,9
1.135691327359041e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Good selection of products with knowledgeable employees and willing to be helpful.,2019,CA,California,33.8165711,-116.4912303,G,11
1.0950954775664571e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,Rosa is amazing! My hair continues to look healthier and healthier with each visit.  She is a miracle worker!,2018,CA,California,33.8165711,-116.4912303,G,6
1.1651696872065706e+20,0x80db1c92a60009b7:0x3e6fcabf0c041398,5,"Great selection, good prices and friendly staff",2019,CA,California,33.8165711,-116.4912303,G,12
